MovieID,Title,Genres,AverageRating,MaleAverageRating,FemaleAverageRating,MaleCount,FemaleCount
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,4.24,4.24,4.23,239.0,66.0
3532,Freedom for Us (?nous la libert?) (1931),Comedy,1.8,1.78,2.0,9.0,1.0
3533,Actor's Revenge  An (Yukinojo Henge) (1963),Drama,2.45,2.47,2.0,19.0,1.0
3534,28 Days (2000),Comedy,2.78,2.64,3.25,14.0,4.0
3535,American Psycho (2000),Comedy|Horror|Thriller,3.55,3.55,3.55,130.0,89.0
3536,Keeping the Faith (2000),Comedy|Romance,4.02,4.01,4.04,211.0,68.0
3537,Where the Money Is (2000),Comedy|Drama,4.24,4.27,4.07,375.0,75.0
3538,East is East (1999),Comedy,4.28,4.33,4.15,193.0,75.0
3539,Filth and the Fury  The (2000),Documentary,4.33,4.35,4.24,75.0,17.0
3540,Passion of Mind (1999),Romance|Thriller,4.01,4.04,3.9,1150.0,301.0
3541,Third World Cop (1999),Action,1.75,1.33,3.0,3.0,1.0
3542,Coming Apart (1969),Drama,3.42,3.37,3.6,19.0,5.0
3543,Diner (1982),Comedy|Drama,3.19,3.2,3.0,15.0,1.0
3544,Shakes the Clown (1991),Comedy,3.96,4.02,3.85,86.0,48.0
3545,Cabaret (1972),Musical|War,3.58,3.62,3.4,533.0,134.0
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,3.04,3.04,3.07,195.0,76.0
3547,Prick Up Your Ears (1987),Drama,3.33,3.26,3.49,186.0,80.0
3548,Auntie Mame (1958),Comedy|Drama,3.67,3.59,3.91,406.0,136.0
3549,Guys and Dolls (1955),Musical,3.63,3.66,3.55,106.0,49.0
3550,Hunger  The (1983),Horror,3.93,3.95,3.87,996.0,377.0
3551,Marathon Man (1976),Thriller,3.0,3.0,,3.0,0.0
3552,Caddyshack (1980),Comedy,3.01,3.03,2.98,102.0,66.0
3553,Gossip (2000),Drama|Thriller,2.73,2.62,3.05,227.0,75.0
3554,Love and Basketball (2000),Drama|Romance,1.5,1.5,,2.0,0.0
3555,U-571 (2000),Action|Thriller,3.1,3.33,2.75,6.0,4.0
3556,Virgin Suicides  The (1999),Comedy|Drama,3.72,3.77,3.0,64.0,4.0
3557,Jennifer 8 (1992),Thriller,2.0,2.0,2.0,19.0,3.0
3558,Law  The (Le Legge) (1958),Drama,3.02,2.95,3.25,550.0,172.0
3559,Limelight (1952),Drama,2.65,2.69,2.0,16.0,1.0
3560,Phantom Love (Ai No Borei) (1978),Drama,2.94,2.96,2.83,54.0,12.0
3561,Stacy's Knights (1982),Drama,3.57,3.86,3.29,7.0,7.0
3562,Committed (2000),Comedy|Drama,1.0,1.0,1.0,1.0,1.0
3563,Crow: Salvation  The (2000),Action|Horror,3.74,3.75,3.67,278.0,42.0
3564,Flintstones in Viva Rock Vegas  The (2000),Children's|Comedy,3.75,3.6,4.5,10.0,2.0
3565,Where the Heart Is (2000),Comedy|Drama,3.22,3.24,3.19,38.0,21.0
3566,Big Kahuna  The (2000),Comedy|Drama,3.05,2.96,3.38,75.0,21.0
3567,Bossa Nova (1999),Comedy,4.01,4.0,4.02,239.0,56.0
3568,Smiling Fish and Goat on Fire (1999),Drama,3.83,3.83,3.8,669.0,215.0
3569,Idiots  The (Idioterne) (1998),Comedy|Drama,2.71,2.76,2.55,135.0,42.0
3570,Last September  The (1999),Drama,3.55,3.45,3.73,173.0,96.0
3571,Time Code (2000),Drama,3.51,3.62,3.33,55.0,33.0
3572,Carnosaur (1993),Horror|Sci-Fi,3.45,3.53,3.0,123.0,20.0
3573,Carnosaur 2 (1995),Horror|Sci-Fi,4.02,4.04,3.97,531.0,157.0
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,3.87,3.86,3.94,285.0,70.0
3575,Defying Gravity (1997),Drama,3.37,3.39,3.14,153.0,14.0
3576,Hidden  The (1987),Action|Horror|Sci-Fi,4.03,4.05,3.97,298.0,91.0
3577,Two Moon Juction (1988),Drama,4.04,4.06,3.9,336.0,29.0
3578,Gladiator (2000),Action|Drama,2.85,2.86,2.8,72.0,20.0
3579,I Dreamed of Africa (2000),Drama,3.76,3.75,3.78,620.0,201.0
3580,Up at the Villa (2000),Drama,2.59,2.57,2.67,54.0,12.0
3581,Human Traffic (1999),Drama,3.68,3.61,3.77,254.0,200.0
3582,Jails  Hospitals & Hip-Hop (2000),Drama,3.35,3.36,3.32,338.0,82.0
3583,Black Tights (Les Collants Noirs) (1960),Drama,3.16,3.24,2.94,45.0,17.0
3584,Breathless (1983),Action|Drama|Romance|Thriller,3.19,3.15,3.27,130.0,62.0
3585,Great Locomotive Chase  The (1956),Adventure|War,3.77,3.74,3.81,144.0,83.0
3586,Idolmaker  The (1980),Drama,4.5,5.0,4.0,1.0,1.0
3587,Inferno (1980),Horror,2.87,2.9,2.75,42.0,12.0
3588,King of Marvin Gardens  The (1972),Crime|Drama,3.35,3.36,3.2,179.0,20.0
3589,Kill  Baby... Kill! (Operazione Paura) (1966),Horror,2.56,2.5,2.7,22.0,10.0
3590,Lords of Flatbush  The (1974),Comedy,3.88,3.87,3.91,142.0,46.0
3591,Mr. Mom (1983),Comedy|Drama,4.0,4.0,,3.0,0.0
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,3.12,3.12,,8.0,0.0
3593,Battlefield Earth (2000),Action|Sci-Fi,3.43,3.46,3.35,382.0,152.0
3594,Center Stage (2000),Drama,3.14,3.19,2.89,296.0,64.0
3595,Held Up (2000),Comedy,3.77,3.73,3.86,549.0,262.0
3596,Screwed (2000),Comedy,3.65,3.71,3.3,1130.0,167.0
3597,Whipped (2000),Comedy,3.16,3.01,3.35,180.0,141.0
3598,Hamlet (2000),Drama,3.47,3.46,3.53,123.0,32.0
3599,Anchors Aweigh (1945),Comedy|Musical,4.0,,4.0,0.0,1.0
3600,Blue Hawaii (1961),Comedy|Musical,3.04,2.88,3.3,17.0,10.0
3601,Castaway Cowboy  The (1974),Comedy|Western,3.76,3.67,4.33,18.0,3.0
3602,G. I. Blues (1960),Musical,3.29,3.33,3.0,6.0,1.0
3603,Gay Deceivers  The (1969),Comedy,3.07,2.98,3.21,314.0,191.0
3604,Gypsy (1962),Musical,3.22,3.25,3.09,501.0,129.0
3605,King Creole (1958),Drama|Musical,3.75,3.77,3.71,322.0,167.0
3606,On the Town (1949),Musical,3.32,3.33,3.29,27.0,7.0
3607,One Little Indian (1973),Comedy|Drama|Western,3.66,3.66,3.67,116.0,60.0
3608,Pee-wee's Big Adventure (1985),Comedy,3.85,3.77,4.12,31.0,8.0
3609,Regret to Inform (1998),Documentary,2.75,2.75,2.75,12.0,16.0
3610,Roustabout (1964),Musical,,,,,
3611,Saludos Amigos (1943),Animation|Children's|Comedy,3.0,2.0,4.0,1.0,1.0
3612,Slipper and the Rose  The (1976),Adventure|Musical|Romance,3.92,3.95,3.84,639.0,200.0
3613,Things Change (1988),Comedy,2.92,2.88,3.33,88.0,9.0
3614,Honeymoon in Vegas (1992),Comedy|Romance,3.9,3.84,4.03,287.0,156.0
3615,Dinosaur (2000),Animation|Children's,3.72,3.65,3.83,134.0,89.0
3616,Loser (2000),Comedy|Romance,3.79,3.71,4.0,56.0,21.0
3617,Road Trip (2000),Comedy,3.84,3.68,4.0,141.0,133.0
3618,Small Time Crooks (2000),Comedy,3.79,3.58,4.05,144.0,116.0
3619,Hollywood Knights  The (1980),Comedy,3.43,3.4,3.53,122.0,38.0
3620,Myth of Fingerprints  The (1997),Comedy|Drama,3.93,3.94,3.88,336.0,64.0
3621,Possession (1981),Drama|Horror,3.85,3.97,3.4,760.0,207.0
3622,Twelve Chairs  The (1970),Comedy,2.77,2.73,2.82,48.0,34.0
3623,Mission: Impossible 2 (2000),Action|Thriller,3.45,3.38,3.57,73.0,46.0
3624,Shanghai Noon (2000),Action,3.54,3.58,3.34,749.0,159.0
3625,Better Living Through Circuitry (1999),Documentary,3.63,3.62,3.65,212.0,116.0
3626,8 1/2 Women (1999),Comedy,2.9,2.85,3.0,79.0,37.0
3627,Carnival of Souls (1962),Horror|Thriller,,,,,
3628,Flying Tigers (1942),Action|Drama|War,3.67,3.62,3.78,21.0,9.0
3629,Gold Rush  The (1925),Comedy,,,,,
3630,House of Exorcism  The (La Casa dell'esorcismo) (1974),Horror,,,,,
3631,It's in the Water (1998),Comedy,3.04,2.67,3.55,15.0,11.0
3632,Monsieur Verdoux (1947),Comedy,1.92,2.0,1.0,12.0,1.0
3633,On Her Majesty's Secret Service (1969),Action,1.8,1.78,1.9,99.0,29.0
3634,Seven Days in May (1964),Thriller,3.27,3.18,3.37,146.0,131.0
3635,Spy Who Loved Me  The (1977),Action,3.37,3.41,3.26,224.0,80.0
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,3.4,3.32,3.5,19.0,16.0
3637,Vagabond (Sans toit ni loi) (1985),Drama,3.27,3.5,2.9,16.0,10.0
3638,Moonraker (1979),Action|Romance|Sci-Fi,3.35,3.42,3.0,31.0,6.0
3639,Man with the Golden Gun  The (1974),Action,3.9,3.8,4.0,5.0,5.0
3640,King in New York  A (1957),Comedy|Drama,3.38,3.45,3.18,93.0,34.0
3641,Woman of Paris  A (1923),Drama,1.73,1.71,1.86,70.0,7.0
3642,In Old California (1942),Western,1.46,1.52,1.0,23.0,3.0
3643,Fighting Seabees  The (1944),Action|Drama|War,1.06,1.07,1.0,15.0,2.0
3644,Dark Command (1940),Western,3.33,3.33,,3.0,0.0
3645,Cleo From 5 to 7 (Cléo de 5 ?7) (1962),Drama,3.68,3.75,3.14,255.0,29.0
3646,Big Momma's House (2000),Comedy,2.65,2.66,2.63,41.0,19.0
3647,Running Free (2000),Drama,4.11,4.11,4.09,1539.0,385.0
3648,Abominable Snowman  The (1957),Horror|Sci-Fi,2.49,2.45,2.54,40.0,28.0
3649,American Gigolo (1980),Drama,3.07,3.05,3.1,19.0,10.0
3650,Anguish (Angustia) (1986),Horror,2.79,2.67,3.5,12.0,2.0
3651,Blood Spattered Bride  The (La Novia Ensangrentada) (1972),Horror,,,,,
3652,City of the Living Dead (Paura nella citt?dei morti viventi) (1980),Horror,,,,,
3653,Endless Summer  The (1966),Documentary,2.77,2.72,2.91,95.0,34.0
3654,Guns of Navarone  The (1961),Action|Drama|War,3.84,3.83,4.0,18.0,1.0
3655,Blow-Out (La Grande Bouffe) (1973),Drama,3.39,3.4,3.38,20.0,8.0
3656,Lured (1947),Crime,3.0,3.0,3.0,25.0,5.0
3657,Pandora and the Flying Dutchman (1951),Drama,3.33,3.38,3.12,40.0,8.0
3658,Quatermass and the Pit (1967),Sci-Fi,,,,,
3659,Quatermass II (1957),Sci-Fi|Thriller,2.86,2.82,3.08,72.0,13.0
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,3.41,3.36,3.53,447.0,181.0
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,2.5,2.71,1.0,7.0,1.0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,1.61,1.62,1.57,295.0,47.0
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,3.3,3.22,3.38,87.0,95.0
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,3.0,2.5,3.5,2.0,2.0
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,2.53,2.5,2.75,52.0,8.0
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,2.73,2.58,3.09,26.0,11.0
3667,Rent-A-Cop (1988),Action|Comedy,3.46,3.51,3.35,124.0,55.0
3668,Romeo and Juliet (1968),Drama|Romance,3.63,3.57,3.7,56.0,47.0
3669,Stay Tuned (1992),Comedy,2.83,2.73,2.98,73.0,48.0
3670,Story of G.I. Joe  The (1945),War,4.0,4.0,,2.0,0.0
3671,Blazing Saddles (1974),Comedy|Western,2.98,2.83,3.21,30.0,19.0
3672,Benji (1974),Adventure|Children's,3.33,3.33,,3.0,0.0
3673,Benji the Hunted (1987),Adventure|Children's,3.7,3.58,3.78,53.0,69.0
3674,For the Love of Benji (1977),Adventure|Children's,3.1,3.1,3.1,30.0,21.0
3675,White Christmas (1954),Musical,3.94,3.92,3.97,95.0,74.0
3676,Eraserhead (1977),Drama|Horror,5.0,,5.0,0.0,1.0
3677,Baraka (1992),Documentary,3.41,3.47,3.2,654.0,207.0
3678,Man with the Golden Arm  The (1955),Drama,4.0,4.0,4.0,2.0,2.0
3679,Decline of Western Civilization  The (1981),Documentary,2.53,2.59,2.42,22.0,12.0
3680,Decline of Western Civilization Part II: The Metal Years  The (1988),Documentary,3.07,3.0,3.33,12.0,3.0
3681,For a Few Dollars More (1965),Western,3.63,3.42,3.78,12.0,18.0
3682,Magnum Force (1973),Western,3.76,3.69,3.96,71.0,23.0
3683,Blood Simple (1984),Drama|Film-Noir,3.22,3.27,3.11,375.0,167.0
3684,Fabulous Baker Boys  The (1989),Drama|Romance,3.22,3.23,3.17,267.0,78.0
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,2.46,2.35,2.75,102.0,36.0
3686,Flatliners (1990),Thriller,3.27,3.28,3.2,354.0,65.0
3687,Light Years (1988),Sci-Fi,3.37,3.36,3.4,268.0,101.0
3688,Porky's (1981),Comedy,3.26,3.28,3.0,87.0,5.0
3689,Porky's II: The Next Day (1983),Comedy,3.0,2.8,3.2,25.0,25.0
3690,Porky's Revenge (1985),Comedy,1.67,1.5,2.0,2.0,1.0
3691,Private School (1983),Comedy,3.83,3.74,4.17,66.0,18.0
3692,Class of Nuke 'Em High (1986),Comedy|Horror,3.2,3.19,3.22,1058.0,255.0
3693,Toxic Avenger  The (1985),Comedy|Horror,3.65,3.66,3.63,627.0,164.0
3694,Toxic Avenger  Part II  The (1989),Comedy|Horror,3.81,3.85,3.67,13.0,3.0
3695,Toxic Avenger Part III: The Last Temptation of Toxie  The (1989),Comedy|Horror,2.47,2.4,2.86,42.0,7.0
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,3.48,3.49,3.39,89.0,18.0
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,3.42,3.43,3.25,93.0,8.0
3698,Running Man  The (1987),Action|Adventure|Sci-Fi,4.19,4.25,3.98,213.0,62.0
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,,,,
3700,Brother from Another Planet  The (1984),Drama|Sci-Fi,2.67,,2.67,0.0,3.0
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,3.6,3.62,3.33,37.0,3.0
3702,Mad Max (1979),Action|Sci-Fi,3.46,3.43,3.67,302.0,51.0
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,4.25,4.28,4.08,141.0,24.0
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,3.61,3.61,3.57,418.0,69.0
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,2.78,2.78,,9.0,0.0
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,3.95,4.06,3.5,16.0,4.0
3707,Nine 1/2 Weeks (1986),Drama,3.19,3.2,3.1,574.0,78.0
3708,Firestarter (1984),Horror|Thriller,3.63,3.64,3.56,402.0,59.0
3709,Sleepwalkers (1992),Horror,3.42,3.44,3.33,9.0,3.0
3710,Action Jackson (1988),Action|Comedy,2.75,2.43,5.0,7.0,1.0
3711,Sarafina! (1992),Drama,3.08,2.88,3.4,8.0,5.0
3712,Soapdish (1991),Comedy,3.44,3.45,3.33,89.0,12.0
3713,Long Walk Home  The (1990),Drama,3.35,3.2,4.5,15.0,2.0
3714,Clara's Heart (1988),Drama,3.61,3.73,3.0,15.0,3.0
3715,Burglar (1987),Comedy,2.44,2.45,2.42,147.0,33.0
3716,Fatal Beauty (1987),Action|Crime,4.0,4.0,,1.0,0.0
3717,Gone in 60 Seconds (2000),Action|Crime,2.67,2.75,2.0,8.0,1.0
3718,American Pimp (1999),Documentary,3.17,3.11,3.34,215.0,80.0
3719,Love's Labour's Lost (2000),Comedy|Romance,,,,,
3720,Sunshine (1999),Drama,1.0,1.0,,2.0,0.0
3721,Trixie (1999),Comedy,3.0,3.0,,5.0,0.0
3722,Live Virgin (1999),Comedy,3.79,3.82,3.66,120.0,29.0
3723,Hamlet (1990),Drama,3.96,3.95,4.06,453.0,49.0
3724,Coming Home (1978),Drama|War,3.78,3.76,3.81,34.0,16.0
3725,American Pop (1981),Animation|Musical,5.0,5.0,,1.0,0.0
3726,Assault on Precinct 13 (1976),Action|Thriller,3.67,3.5,4.0,4.0,2.0
3727,Near Dark (1987),Comedy|Horror,3.65,3.78,2.9,59.0,10.0
3728,One False Move (1991),Thriller,3.21,3.44,2.0,32.0,6.0
3729,Shaft (1971),Action|Crime,2.86,2.89,2.75,121.0,36.0
3730,Conversation  The (1974),Drama|Mystery,2.21,2.22,2.1,72.0,10.0
3731,Cutter's Way (1981),Drama|Thriller,2.1,2.05,2.38,79.0,13.0
3732,Fury  The (1978),Horror,1.86,1.78,2.38,50.0,8.0
3733,Paper Chase  The (1973),Drama,1.69,1.62,2.14,47.0,7.0
3734,Prince of the City (1981),Drama,1.73,1.62,2.2,21.0,5.0
3735,Serpico (1973),Crime|Drama,1.67,1.8,1.0,5.0,1.0
3736,Big Carnival  The (1951),Drama,1.91,1.83,2.33,29.0,6.0
3737,Lonely Are the Brave (1962),Drama|Western,3.92,3.87,3.98,202.0,154.0
3738,Sugarland Express  The (1974),Drama,2.38,2.48,1.92,58.0,13.0
3739,Trouble in Paradise (1932),Comedy|Romance,3.67,3.61,4.0,18.0,3.0
3740,Big Trouble in Little China (1986),Action|Comedy,4.05,4.1,3.85,882.0,237.0
3741,Badlands (1973),Crime|Drama,2.97,2.85,3.22,107.0,49.0
3742,Battleship Potemkin  The (Bronenosets Potyomkin) (1925),Drama|War,2.32,2.4,2.18,20.0,11.0
3743,Boys and Girls (2000),Comedy|Romance,2.6,2.39,3.07,33.0,14.0
3744,Shaft (2000),Action|Crime,3.83,3.73,3.99,169.0,102.0
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,3.47,3.52,3.24,165.0,34.0
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,3.89,3.82,4.08,33.0,12.0
3747,Jesus' Son (1999),Drama,3.76,3.69,4.0,70.0,20.0
3748,Match  The (1999),Comedy|Romance,4.27,4.19,4.47,43.0,19.0
3749,Time Regained (Le Temps Retrouv? (1999),Drama,3.94,3.93,4.0,41.0,6.0
3750,Boricua's Bond (2000),Drama,3.92,3.95,3.41,303.0,22.0
3751,Chicken Run (2000),Animation|Children's|Comedy,3.69,3.73,3.35,190.0,20.0
3752,Me  Myself and Irene (2000),Comedy,4.22,4.24,4.14,514.0,114.0
3753,Patriot  The (2000),Action|Drama|War,3.37,3.33,3.44,210.0,148.0
3754,Adventures of Rocky and Bullwinkle  The (2000),Animation|Children's|Comedy,3.59,3.61,3.55,385.0,160.0
3755,Perfect Storm  The (2000),Action|Adventure|Thriller,3.25,3.26,3.25,300.0,113.0
3756,Golden Bowl  The (2000),Drama,2.0,2.0,,2.0,0.0
3757,Asylum (1972),Horror,2.73,2.84,2.3,275.0,64.0
3758,Communion (1989),Drama|Sci-Fi|Thriller,2.04,2.07,1.85,121.0,20.0
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,2.04,1.98,2.35,102.0,20.0
3760,Kentucky Fried Movie  The (1977),Comedy,2.57,2.51,2.86,35.0,7.0
3761,Blood In  Blood Out (a.k.a. Bound by Honor) (1993),Crime|Drama,2.29,2.27,2.67,55.0,3.0
3762,Daughter of Dr. Jeckyll (1957),Horror,2.7,2.71,2.63,163.0,19.0
3763,F/X (1986),Action|Crime|Thriller,1.85,1.88,1.33,59.0,3.0
3764,F/X 2 (1992),Action|Crime|Thriller,1.81,1.84,1.0,51.0,2.0
3765,Hot Spot  The (1990),Drama|Romance,2.55,2.54,2.67,56.0,9.0
3766,Missing in Action (1984),Action|War,2.87,2.89,2.62,593.0,50.0
3767,Missing in Action 2: The Beginning (1985),Action|War,3.2,3.21,3.1,649.0,81.0
3768,Braddock: Missing in Action III (1988),Action|War,3.46,3.41,3.62,670.0,195.0
3769,Thunderbolt and Lightfoot (1974),Action,3.59,3.6,3.51,203.0,43.0
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,3.22,3.2,3.43,444.0,60.0
3771,Golden Voyage of Sinbad  The (1974),Action|Adventure,3.66,3.69,3.52,917.0,149.0
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror,3.67,3.71,3.39,907.0,127.0
3773,House Party (1990),Comedy,3.17,3.16,3.18,618.0,104.0
3774,House Party 2 (1991),Comedy,2.58,2.51,2.73,257.0,123.0
3775,Make Mine Music (1946),Animation|Children's|Musical,3.4,3.44,3.27,352.0,96.0
3776,Melody Time (1948),Animation|Children's|Musical,3.08,3.2,2.82,166.0,71.0
3777,Nekromantik (1987),Comedy|Horror,2.98,2.93,3.14,202.0,65.0
3778,On Our Merry Way (1948),Comedy|Drama,2.39,2.41,2.29,92.0,21.0
3779,Project Moon Base (1953),Sci-Fi,2.25,2.25,2.26,166.0,19.0
3780,Rocketship X-M (1950),Sci-Fi,3.21,3.07,3.32,14.0,19.0
3781,Shaft in Africa (1973),Action|Crime,3.23,3.2,3.28,222.0,143.0
3782,Shaft's Big Score! (1972),Action|Crime,3.74,3.74,3.75,53.0,32.0
3783,Croupier (1998),Crime|Drama,3.14,2.91,3.35,32.0,34.0
3784,Kid  The (2000),Comedy,2.45,2.34,2.78,65.0,23.0
3785,Scary Movie (2000),Comedy|Horror,2.37,2.17,2.85,47.0,20.0
3786,But I'm a Cheerleader (1999),Comedy,2.97,2.97,3.0,468.0,116.0
3787,Shower (Xizhao) (1999),Comedy,3.31,3.44,2.56,52.0,9.0
3788,Blowup (1966),Drama|Mystery,3.02,2.78,3.39,27.0,18.0
3789,Pawnbroker  The (1965),Drama,3.67,3.67,3.66,52.0,35.0
3790,Groove (2000),Drama,2.58,2.53,2.71,17.0,7.0
3791,Footloose (1984),Drama,2.0,2.0,,1.0,0.0
3792,Duel in the Sun (1946),Western,3.73,3.74,3.72,174.0,95.0
3793,X-Men (2000),Action|Sci-Fi,3.72,3.68,3.81,136.0,59.0
3794,Chuck & Buck (2000),Comedy|Drama,3.07,3.05,3.2,97.0,15.0
3795,Five Senses  The (1999),Drama,3.57,3.57,3.6,93.0,5.0
3796,Wisdom of Crocodiles  The (a.k.a. Immortality) (2000),Romance|Thriller,3.71,3.74,3.47,129.0,19.0
3797,In Crowd  The (2000),Thriller,3.96,3.99,3.76,127.0,21.0
3798,What Lies Beneath (2000),Thriller,3.41,3.44,3.24,189.0,33.0
3799,Pokémon the Movie 2000 (2000),Animation|Children's,4.25,4.27,4.19,357.0,96.0
3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,3.4,3.47,3.18,32.0,11.0
3801,Anatomy of a Murder (1959),Drama|Mystery,2.99,3.02,2.71,64.0,7.0
3802,Freejack (1992),Action|Sci-Fi,3.84,3.86,3.75,226.0,63.0
3803,Greaser's Palace (1972),Drama,3.49,3.52,3.29,50.0,7.0
3804,H.O.T.S. (1979),Comedy,3.98,3.98,3.99,401.0,94.0
3805,Knightriders (1981),Action|Adventure|Drama,3.79,3.97,3.3,29.0,10.0
3806,MacKenna's Gold (1969),Western,4.0,4.16,3.0,43.0,7.0
3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure,3.45,3.51,3.21,63.0,14.0
3808,Two Women (La Ciociara) (1961),Drama|War,3.98,3.81,4.31,27.0,13.0
3809,What About Bob? (1991),Comedy,3.41,3.49,2.99,501.0,83.0
3810,White Sands (1992),Drama|Thriller,4.08,4.09,4.06,188.0,53.0
3811,Breaker Morant (1980),Drama|War,3.97,3.96,4.02,184.0,50.0
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,2.6,2.64,2.55,44.0,33.0
3813,Interiors (1978),Drama,3.24,3.24,3.26,344.0,77.0
3814,Love and Death (1975),Comedy,3.38,3.37,3.43,460.0,75.0
3816,Official Story  The (La Historia Oficial) (1985),Drama,3.86,3.79,4.0,47.0,22.0
3817,Other Side of Sunday  The (Søndagsengler) (1996),Comedy|Drama,3.75,3.77,3.69,112.0,36.0
3818,Pot O' Gold (1941),Comedy|Musical,3.0,,3.0,0.0,2.0
3819,Tampopo (1986),Comedy,3.14,3.39,2.0,18.0,4.0
3820,Thomas and the Magic Railroad (2000),Children's,,,,,
3821,Nutty Professor II: The Klumps (2000),Comedy,3.88,3.88,3.89,962.0,367.0
3822,Girl on the Bridge  The (La Fille sur le Pont) (1999),Drama|Romance,3.0,3.1,2.63,444.0,116.0
3823,Wonderland (1999),Drama,3.75,3.71,3.86,974.0,266.0
3824,Autumn in New York (2000),Drama|Romance,2.5,2.51,2.43,162.0,44.0
3825,Coyote Ugly (2000),Drama,3.35,3.35,3.37,793.0,220.0
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,3.5,3.53,3.44,15.0,9.0
3827,Space Cowboys (2000),Action|Sci-Fi,2.82,3.07,1.67,14.0,3.0
3828,Better Living (1998),Comedy,2.76,2.79,2.58,101.0,19.0
3829,Mad About Mambo (2000),Comedy|Romance,3.26,3.19,3.5,27.0,8.0
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,3.48,3.56,2.88,272.0,33.0
3831,Saving Grace (2000),Comedy,2.96,2.96,3.0,24.0,4.0
3832,Black Sabbath (Tre Volti Della Paura  I) (1963),Horror,1.33,1.33,,3.0,0.0
3833,Brain That Wouldn't Die  The (1962),Horror|Sci-Fi,3.57,3.55,3.7,587.0,114.0
3834,Bronco Billy (1980),Adventure|Drama|Romance,2.64,2.63,2.7,218.0,27.0
3835,Crush  The (1993),Thriller,2.85,2.84,3.0,43.0,3.0
3836,Kelly's Heroes (1970),Action|Comedy|War,2.54,2.53,2.65,174.0,17.0
3837,Phantasm II (1988),Horror,2.09,2.1,1.8,99.0,5.0
3838,Phantasm III: Lord of the Dead (1994),Horror,2.16,2.16,2.17,75.0,6.0
3839,Phantasm IV: Oblivion (1998),Horror,3.38,3.41,3.13,175.0,15.0
3840,Pumpkinhead (1988),Horror,3.47,3.45,3.64,299.0,39.0
3841,Air America (1990),Action|Comedy,3.4,3.43,3.16,132.0,19.0
3842,Make Them Die Slowly (Cannibal Ferox) (1980),Horror,1.67,1.67,,3.0,0.0
3843,Sleepaway Camp (1983),Horror,2.82,2.87,2.59,142.0,29.0
3844,Steel Magnolias (1989),Drama,1.97,2.08,1.54,51.0,13.0
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,3.25,3.21,4.0,19.0,1.0
3846,Easy Money (1983),Comedy,3.33,3.42,3.0,19.0,5.0
3847,Ilsa  She Wolf of the SS (1974),Horror,2.18,2.18,,11.0,0.0
3848,Silent Fall (1994),Drama|Thriller,2.83,2.83,,6.0,0.0
3849,Spiral Staircase  The (1946),Thriller,3.0,3.0,,1.0,0.0
3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,3.1,3.22,2.0,37.0,4.0
3851,I'm the One That I Want (2000),Comedy,2.59,2.72,1.75,25.0,4.0
3852,Tao of Steve  The (2000),Comedy,2.73,2.74,2.6,39.0,5.0
3853,Tic Code  The (1998),Drama,4.03,3.99,4.14,179.0,56.0
3854,Aimée & Jaguar (1999),Drama|Romance,3.24,3.26,3.19,107.0,58.0
3855,Affair of Love  An (Une Liaison Pornographique) (1999),Drama|Romance,3.01,3.07,2.8,471.0,142.0
3856,Autumn Heart (1999),Drama,3.25,3.2,3.35,121.0,63.0
3857,Bless the Child (2000),Thriller,3.86,3.81,3.95,43.0,20.0
